transaction_id,timestamp,amount,payment_method,bank,device,city,status,failure_reason
8716,2026-09-03 18:41:54.673227,714.3,NETBANKING,KOTAK,Web,Delhi,SUCCESS,
34951,2026-09-03 18:41:56.673227,897.18,CARD,AXIS,Android,Delhi,SUCCESS,
7694,2026-09-03 18:41:59.673227,1790.8,NETBANKING,HDFC,Android,Delhi,SUCCESS,
29204,2026-09-03 18:42:00.673227,809.73,CARD,ICICI,Web,Pune,SUCCESS,
48757,2026-09-03 18:42:01.673227,283.94,UPI,AXIS,Web,Pune,SUCCESS,
25235,2026-09-03 18:42:01.673227,895.51,UPI,AXIS,Android,Bangalore,SUCCESS,
12815,2026-09-03 18:42:04.673227,1630.93,UPI,SBI,iOS,Hyderabad,SUCCESS,
28179,2026-09-03 18:42:05.673227,1880.59,UPI,HDFC,Web,Pune,SUCCESS,
2371,2026-09-03 18:42:05.673227,594.12,CARD,KOTAK,iOS,Hyderabad,SUCCESS,
15905,2026-09-03 18:42:08.673227,3832.5,CARD,KOTAK,Android,Bangalore,SUCCESS,
30201,2026-09-03 18:42:11.673227,548.26,UPI,AXIS,Android,Hyderabad,SUCCESS,
2782,2026-09-03 18:42:16.673227,1629.29,CARD,SBI,iOS,Hyderabad,SUCCESS,
14609,2026-09-03 18:42:16.673227,626.36,NETBANKING,ICICI,Web,Delhi,SUCCESS,
4129,2026-09-03 18:42:21.673227,512.51,NETBANKING,SBI,iOS,Delhi,SUCCESS,
45208,2026-09-03 18:42:21.673227,493.45,UPI,SBI,Android,Bangalore,FAILED,TIMEOUT
33976,2026-09-03 18:42:24.673227,1131.63,UPI,ICICI,iOS,Hyderabad,SUCCESS,
16396,2026-09-03 18:42:25.673227,1066.04,WALLET,ICICI,Android,Mumbai,SUCCESS,
49633,2026-09-03 18:42:25.673227,1524.77,CARD,KOTAK,Android,Delhi,SUCCESS,
39736,2026-09-03 18:42:27.673227,2769.46,CARD,ICICI,iOS,Hyderabad,SUCCESS,
26416,2026-09-03 18:42:27.673227,1257.99,NETBANKING,ICICI,iOS,Mumbai,SUCCESS,
7451,2026-09-03 18:42:30.673227,207.72,UPI,AXIS,Web,Delhi,SUCCESS,
35091,2026-09-03 18:42:31.673227,1234.58,WALLET,SBI,Android,Bangalore,SUCCESS,
7464,2026-09-03 18:42:31.673227,1459.48,CARD,SBI,Web,Mumbai,SUCCESS,
41733,2026-09-03 18:42:31.673227,1176.65,UPI,ICICI,iOS,Pune,SUCCESS,
47855,2026-09-03 18:42:32.673227,1010.48,UPI,KOTAK,Android,Bangalore,SUCCESS,
36296,2026-09-03 18:42:33.673227,1471.17,UPI,SBI,iOS,Delhi,SUCCESS,
38332,2026-09-03 18:42:34.673227,1406.93,WALLET,HDFC,Android,Bangalore,SUCCESS,
38818,2026-09-03 18:42:38.673227,2500.82,UPI,KOTAK,Android,Mumbai,SUCCESS,
29558,2026-09-03 18:42:41.673227,1544.2,UPI,SBI,Android,Bangalore,SUCCESS,
29769,2026-09-03 18:42:43.673227,2852.79,UPI,AXIS,iOS,Mumbai,SUCCESS,
20935,2026-09-03 18:42:47.673227,600.34,UPI,AXIS,Android,Mumbai,SUCCESS,
42667,2026-09-03 18:42:49.673227,1719.81,NETBANKING,ICICI,Web,Delhi,SUCCESS,
7719,2026-09-03 18:42:49.673227,2345.98,UPI,KOTAK,Web,Mumbai,SUCCESS,
34323,2026-09-03 18:42:56.673227,775.62,UPI,ICICI,Web,Pune,SUCCESS,
2191,2026-09-03 18:43:00.673227,1102.55,UPI,SBI,Android,Hyderabad,SUCCESS,
21000,2026-09-03 18:43:02.673227,535.46,CARD,HDFC,Android,Pune,SUCCESS,
17030,2026-09-03 18:43:02.673227,3047.3,CARD,ICICI,iOS,Hyderabad,SUCCESS,
28734,2026-09-03 18:43:03.673227,764.75,UPI,KOTAK,iOS,Bangalore,SUCCESS,
11959,2026-09-03 18:43:04.673227,1425.17,UPI,KOTAK,iOS,Hyderabad,SUCCESS,
3261,2026-09-03 18:43:05.673227,2072.16,UPI,SBI,Android,Delhi,SUCCESS,
41592,2026-09-03 18:43:06.673227,2209.49,CARD,SBI,Web,Bangalore,SUCCESS,
4839,2026-09-03 18:43:08.673227,1995.18,UPI,AXIS,Android,Pune,SUCCESS,
44936,2026-09-03 18:43:11.673227,764.26,UPI,AXIS,Android,Pune,SUCCESS,
30251,2026-09-03 18:43:11.673227,3298.85,UPI,ICICI,Web,Mumbai,SUCCESS,
49583,2026-09-03 18:43:15.673227,1152.34,UPI,HDFC,iOS,Delhi,SUCCESS,
27521,2026-09-03 18:43:17.673227,2269.14,NETBANKING,KOTAK,Web,Pune,SUCCESS,
40976,2026-09-03 18:43:23.673227,1971.87,UPI,SBI,Android,Delhi,SUCCESS,
19245,2026-09-03 18:43:28.673227,2148.75,UPI,ICICI,Web,Pune,SUCCESS,
34283,2026-09-03 18:43:37.673227,2624.88,UPI,AXIS,Web,Pune,SUCCESS,
23710,2026-09-03 18:43:44.673227,1183.48,UPI,SBI,iOS,Pune,SUCCESS,
31158,2026-09-03 18:43:47.673227,6562.79,UPI,HDFC,Web,Bangalore,FAILED,TIMEOUT
11317,2026-09-03 18:43:47.673227,1453.28,CARD,ICICI,Web,Mumbai,SUCCESS,
3191,2026-09-03 18:43:48.673227,760.85,NETBANKING,AXIS,Web,Hyderabad,SUCCESS,
7840,2026-09-03 18:43:51.673227,1440.63,CARD,AXIS,iOS,Delhi,SUCCESS,
4712,2026-09-03 18:43:51.673227,1401.09,NETBANKING,ICICI,Android,Pune,SUCCESS,
3827,2026-09-03 18:43:54.673227,1480.78,UPI,AXIS,Android,Hyderabad,SUCCESS,
46301,2026-09-03 18:43:54.673227,6496.71,UPI,KOTAK,iOS,Mumbai,SUCCESS,
36805,2026-09-03 18:43:54.673227,1291.17,CARD,HDFC,Android,Delhi,SUCCESS,
22395,2026-09-03 18:43:58.673227,1842.33,NETBANKING,HDFC,Android,Delhi,SUCCESS,
25626,2026-09-03 18:43:59.673227,1760.18,UPI,KOTAK,Web,Pune,SUCCESS,
16802,2026-09-03 18:44:00.673227,1387.9,UPI,KOTAK,iOS,Delhi,SUCCESS,
32317,2026-09-03 18:44:01.673227,5362.44,CARD,HDFC,Android,Delhi,SUCCESS,
47714,2026-09-03 18:44:02.673227,3563.87,UPI,AXIS,Android,Delhi,SUCCESS,
41047,2026-09-03 18:44:03.673227,875.8,UPI,ICICI,Web,Pune,SUCCESS,
49871,2026-09-03 18:44:04.673227,3694.41,UPI,SBI,Android,Pune,SUCCESS,
25937,2026-09-03 18:44:05.673227,548.41,UPI,HDFC,Web,Pune,SUCCESS,
27075,2026-09-03 18:44:05.673227,9428.8,CARD,HDFC,Web,Mumbai,SUCCESS,
2217,2026-09-03 18:44:07.673227,1298.54,UPI,KOTAK,iOS,Delhi,SUCCESS,
3454,2026-09-03 18:44:07.673227,1009.12,CARD,AXIS,Android,Bangalore,SUCCESS,
46832,2026-09-03 18:44:07.673227,4024.51,NETBANKING,HDFC,Web,Delhi,SUCCESS,
24834,2026-09-03 18:44:08.673227,296.01,UPI,HDFC,Android,Delhi,SUCCESS,
2413,2026-09-03 18:44:08.673227,1360.53,CARD,KOTAK,iOS,Pune,SUCCESS,
46156,2026-09-03 18:44:16.673227,1480.87,CARD,SBI,Android,Delhi,SUCCESS,
8629,2026-09-03 18:44:16.673227,1273.76,UPI,AXIS,Web,Pune,SUCCESS,
48952,2026-09-03 18:44:16.673227,336.53,UPI,SBI,Web,Mumbai,FAILED,BANK_DECLINE
12197,2026-09-03 18:44:20.673227,1826.83,NETBANKING,AXIS,Android,Hyderabad,SUCCESS,
7404,2026-09-03 18:44:23.673227,1036.99,CARD,KOTAK,Android,Hyderabad,SUCCESS,
34533,2026-09-03 18:44:26.673227,485.49,NETBANKING,SBI,iOS,Pune,SUCCESS,
8992,2026-09-03 18:44:27.673227,1781.56,UPI,SBI,Web,Pune,SUCCESS,
25711,2026-09-03 18:44:29.673227,416.82,CARD,AXIS,Android,Pune,SUCCESS,
48912,2026-09-03 18:44:32.673227,889.1,CARD,ICICI,iOS,Mumbai,SUCCESS,
42542,2026-09-03 18:44:33.673227,1804.73,CARD,ICICI,Android,Bangalore,SUCCESS,
12008,2026-09-03 18:44:38.673227,1028.79,WALLET,AXIS,Android,Delhi,SUCCESS,
28165,2026-09-03 18:44:44.673227,901.4,NETBANKING,KOTAK,iOS,Mumbai,SUCCESS,
42979,2026-09-03 18:44:44.673227,841.71,NETBANKING,KOTAK,Android,Mumbai,SUCCESS,
11206,2026-09-03 18:44:44.673227,663.15,UPI,HDFC,Web,Bangalore,SUCCESS,
17694,2026-09-03 18:44:45.673227,1495.97,CARD,AXIS,Web,Bangalore,SUCCESS,
5317,2026-09-03 18:44:47.673227,1858.4,UPI,SBI,Web,Hyderabad,SUCCESS,
197,2026-09-03 18:44:48.673227,1791.51,WALLET,HDFC,Android,Pune,SUCCESS,
38678,2026-09-03 18:44:51.673227,1360.88,UPI,ICICI,Web,Pune,SUCCESS,
40885,2026-09-03 18:44:52.673227,831.81,NETBANKING,HDFC,Android,Hyderabad,SUCCESS,
343,2026-09-03 18:44:54.673227,343.58,NETBANKING,HDFC,Android,Hyderabad,SUCCESS,
867,2026-09-03 18:44:56.673227,2094.64,WALLET,HDFC,Android,Delhi,SUCCESS,
5424,2026-09-03 18:44:58.673227,449.21,UPI,ICICI,Web,Mumbai,SUCCESS,
29029,2026-09-03 18:44:58.673227,2431.36,NETBANKING,KOTAK,Android,Pune,SUCCESS,
48750,2026-09-03 18:44:59.673227,614.66,CARD,ICICI,Android,Bangalore,SUCCESS,
4799,2026-09-03 18:45:00.673227,989.52,UPI,KOTAK,Web,Mumbai,SUCCESS,
10309,2026-09-03 18:45:02.673227,474.71,UPI,AXIS,Android,Delhi,SUCCESS,
16478,2026-09-03 18:45:03.673227,1699.47,UPI,HDFC,iOS,Pune,SUCCESS,
11875,2026-09-03 18:45:04.673227,2301.26,UPI,KOTAK,iOS,Hyderabad,SUCCESS,
45209,2026-09-03 18:45:05.673227,4685.08,CARD,SBI,Android,Delhi,SUCCESS,
42081,2026-09-03 18:45:09.673227,3359.5,CARD,HDFC,Web,Delhi,SUCCESS,
30161,2026-09-03 18:45:13.673227,867.5,CARD,ICICI,Web,Hyderabad,SUCCESS,
37914,2026-09-03 18:45:16.673227,257.65,UPI,ICICI,Android,Pune,SUCCESS,
32614,2026-09-03 18:45:21.673227,320.04,UPI,AXIS,Android,Mumbai,SUCCESS,
34966,2026-09-03 18:45:23.673227,383.03,NETBANKING,SBI,iOS,Delhi,SUCCESS,
1229,2026-09-03 18:45:25.673227,477.78,CARD,AXIS,Android,Mumbai,SUCCESS,
33809,2026-09-03 18:45:29.673227,2019.16,UPI,SBI,Android,Pune,SUCCESS,
14703,2026-09-03 18:45:32.673227,1070.31,UPI,KOTAK,iOS,Pune,SUCCESS,
36467,2026-09-03 18:45:37.673227,1567.9,CARD,KOTAK,Web,Bangalore,SUCCESS,
22257,2026-09-03 18:45:37.673227,365.96,CARD,HDFC,Android,Pune,SUCCESS,
22880,2026-09-03 18:45:38.673227,3540.98,NETBANKING,AXIS,Android,Hyderabad,SUCCESS,
19983,2026-09-03 18:45:38.673227,1004.38,CARD,KOTAK,iOS,Bangalore,SUCCESS,
35441,2026-09-03 18:45:42.673227,1664.05,NETBANKING,HDFC,Android,Delhi,SUCCESS,
23920,2026-09-03 18:45:43.673227,1422.34,CARD,AXIS,Android,Pune,SUCCESS,
35247,2026-09-03 18:45:45.673227,1481.04,UPI,KOTAK,Android,Pune,SUCCESS,
13339,2026-09-03 18:45:48.673227,1186.27,UPI,HDFC,Android,Hyderabad,SUCCESS,
10966,2026-09-03 18:45:49.673227,824.83,CARD,AXIS,Web,Hyderabad,SUCCESS,
5649,2026-09-03 18:45:49.673227,1988.34,UPI,KOTAK,Android,Mumbai,SUCCESS,
29338,2026-09-03 18:45:51.673227,3449.91,CARD,ICICI,Android,Bangalore,SUCCESS,
12252,2026-09-03 18:45:51.673227,471.37,UPI,ICICI,Android,Delhi,SUCCESS,
30953,2026-09-03 18:45:55.673227,144.91,UPI,SBI,Android,Mumbai,SUCCESS,
37062,2026-09-03 18:46:01.673227,1230.13,UPI,HDFC,Android,Pune,SUCCESS,
2771,2026-09-03 18:46:03.673227,2096.01,CARD,HDFC,Android,Mumbai,SUCCESS,
263,2026-09-03 18:46:03.673227,857.76,CARD,SBI,Android,Pune,SUCCESS,
45772,2026-09-03 18:46:04.673227,1991.32,NETBANKING,SBI,Android,Bangalore,SUCCESS,
18629,2026-09-03 18:46:04.673227,414.89,UPI,KOTAK,Android,Delhi,SUCCESS,
2049,2026-09-03 18:46:05.673227,1183.83,UPI,ICICI,Web,Bangalore,SUCCESS,
20683,2026-09-03 18:46:13.673227,1563.4,UPI,SBI,Web,Bangalore,SUCCESS,
19797,2026-09-03 18:46:14.673227,717.93,CARD,ICICI,Android,Pune,SUCCESS,
27509,2026-09-03 18:46:16.673227,1014.77,CARD,HDFC,Web,Pune,SUCCESS,
38142,2026-09-03 18:46:17.673227,437.67,UPI,SBI,Android,Mumbai,SUCCESS,
27876,2026-09-03 18:46:17.673227,1047.2,UPI,ICICI,iOS,Bangalore,SUCCESS,
10949,2026-09-03 18:46:17.673227,1395.07,UPI,HDFC,Web,Mumbai,SUCCESS,
5428,2026-09-03 18:46:20.673227,386.08,UPI,ICICI,Android,Bangalore,SUCCESS,
42232,2026-09-03 18:46:23.673227,1794.81,UPI,SBI,Android,Delhi,FAILED,TECHNICAL_ERROR
10439,2026-09-03 18:46:28.673227,3111.23,UPI,AXIS,Android,Pune,SUCCESS,
28226,2026-09-03 18:46:28.673227,396.88,UPI,SBI,iOS,Delhi,SUCCESS,
39598,2026-09-03 18:46:31.673227,368.13,CARD,ICICI,Android,Delhi,SUCCESS,
7141,2026-09-03 18:46:32.673227,682.34,UPI,ICICI,Web,Bangalore,SUCCESS,
43504,2026-09-03 18:46:36.673227,2793.38,NETBANKING,HDFC,iOS,Bangalore,SUCCESS,
35286,2026-09-03 18:46:36.673227,399.36,UPI,AXIS,Web,Hyderabad,SUCCESS,
46329,2026-09-03 18:46:41.673227,611.65,UPI,KOTAK,iOS,Bangalore,SUCCESS,
29133,2026-09-03 18:46:41.673227,801.83,CARD,ICICI,Android,Bangalore,SUCCESS,
8737,2026-09-03 18:46:44.673227,582.12,UPI,SBI,Web,Hyderabad,SUCCESS,
846,2026-09-03 18:46:44.673227,1283.1,UPI,SBI,iOS,Delhi,SUCCESS,
8147,2026-09-03 18:46:47.673227,1335.44,UPI,HDFC,Web,Hyderabad,SUCCESS,
36137,2026-09-03 18:46:48.673227,4071.77,UPI,AXIS,Web,Hyderabad,SUCCESS,
16837,2026-09-03 18:46:51.673227,491.15,CARD,ICICI,Android,Delhi,SUCCESS,
33703,2026-09-03 18:46:51.673227,665.97,CARD,SBI,iOS,Hyderabad,SUCCESS,
10050,2026-09-03 18:46:52.673227,259.9,UPI,ICICI,Web,Hyderabad,SUCCESS,
34436,2026-09-03 18:46:54.673227,1990.83,CARD,HDFC,Android,Bangalore,SUCCESS,
41752,2026-09-03 18:46:54.673227,933.22,UPI,ICICI,iOS,Bangalore,SUCCESS,
1930,2026-09-03 18:46:54.673227,1794.86,NETBANKING,SBI,Web,Bangalore,SUCCESS,
35800,2026-09-03 18:46:55.673227,836.19,CARD,KOTAK,iOS,Hyderabad,SUCCESS,
40022,2026-09-03 18:46:57.673227,1149.89,NETBANKING,SBI,Android,Hyderabad,SUCCESS,
17639,2026-09-03 18:46:58.673227,944.1,UPI,AXIS,Android,Pune,SUCCESS,
32629,2026-09-03 18:47:00.673227,785.29,UPI,AXIS,Android,Pune,SUCCESS,
6610,2026-09-03 18:47:00.673227,300.45,UPI,SBI,Android,Pune,SUCCESS,
48098,2026-09-03 18:47:01.673227,2610.1,UPI,ICICI,Web,Pune,SUCCESS,
35918,2026-09-03 18:47:01.673227,565.14,NETBANKING,ICICI,Web,Bangalore,SUCCESS,
26787,2026-09-03 18:47:04.673227,1009.97,UPI,AXIS,Web,Hyderabad,SUCCESS,
34492,2026-09-03 18:47:04.673227,290.19,UPI,HDFC,iOS,Bangalore,SUCCESS,
4104,2026-09-03 18:47:05.673227,5080.65,CARD,AXIS,Android,Delhi,SUCCESS,
1661,2026-09-03 18:47:06.673227,1480.04,CARD,AXIS,Android,Mumbai,SUCCESS,
29665,2026-09-03 18:47:07.673227,463.71,CARD,SBI,Android,Pune,SUCCESS,
5763,2026-09-03 18:47:07.673227,780.94,WALLET,ICICI,Android,Hyderabad,SUCCESS,
21094,2026-09-03 18:47:09.673227,630.01,UPI,ICICI,Android,Bangalore,SUCCESS,
41286,2026-09-03 18:47:09.673227,590.16,CARD,SBI,Web,Mumbai,SUCCESS,
29223,2026-09-03 18:47:12.673227,1769.88,UPI,AXIS,Android,Hyderabad,SUCCESS,
31403,2026-09-03 18:47:16.673227,288.96,CARD,HDFC,Android,Bangalore,SUCCESS,
7820,2026-09-03 18:47:25.673227,1342.74,WALLET,ICICI,Web,Delhi,SUCCESS,
1373,2026-09-03 18:47:26.673227,1088.8,CARD,SBI,Android,Pune,SUCCESS,
41641,2026-09-03 18:47:26.673227,444.92,UPI,ICICI,iOS,Pune,SUCCESS,
44573,2026-09-03 18:47:26.673227,645.67,CARD,HDFC,Web,Bangalore,SUCCESS,
6150,2026-09-03 18:47:29.673227,1566.76,UPI,SBI,Web,Bangalore,FAILED,BANK_DECLINE
23392,2026-09-03 18:47:32.673227,1392.6,CARD,ICICI,iOS,Pune,SUCCESS,
998,2026-09-03 18:47:35.673227,683.19,CARD,ICICI,iOS,Bangalore,SUCCESS,
14326,2026-09-03 18:47:36.673227,929.39,NETBANKING,HDFC,Web,Pune,SUCCESS,
7307,2026-09-03 18:47:36.673227,3991.57,UPI,AXIS,Android,Hyderabad,SUCCESS,
6166,2026-09-03 18:47:37.673227,3261.9,CARD,KOTAK,Android,Pune,SUCCESS,
13635,2026-09-03 18:47:38.673227,667.08,WALLET,ICICI,Web,Pune,SUCCESS,
37158,2026-09-03 18:47:40.673227,710.64,CARD,SBI,Android,Hyderabad,FAILED,TIMEOUT
28714,2026-09-03 18:47:40.673227,468.62,CARD,HDFC,Android,Hyderabad,SUCCESS,
26936,2026-09-03 18:47:41.673227,540.07,NETBANKING,SBI,Android,Bangalore,SUCCESS,
17585,2026-09-03 18:47:41.673227,244.72,CARD,ICICI,Android,Hyderabad,SUCCESS,
31492,2026-09-03 18:47:41.673227,1775.42,UPI,AXIS,iOS,Hyderabad,SUCCESS,
47645,2026-09-03 18:47:42.673227,940.37,NETBANKING,AXIS,Android,Hyderabad,SUCCESS,
48773,2026-09-03 18:47:51.673227,3478.06,UPI,AXIS,iOS,Mumbai,SUCCESS,
8776,2026-09-03 18:47:56.673227,2715.8,CARD,HDFC,Web,Mumbai,FAILED,TIMEOUT
4898,2026-09-03 18:47:59.673227,460.17,UPI,ICICI,Android,Bangalore,SUCCESS,
25049,2026-09-03 18:48:01.673227,1413.53,CARD,AXIS,iOS,Mumbai,SUCCESS,
1059,2026-09-03 18:48:02.673227,974.89,NETBANKING,AXIS,Android,Pune,SUCCESS,
11210,2026-09-03 18:48:02.673227,350.3,NETBANKING,AXIS,Web,Delhi,SUCCESS,
28135,2026-09-03 18:48:05.673227,1399.02,CARD,AXIS,Web,Delhi,SUCCESS,
39814,2026-09-03 18:48:10.673227,1396.64,UPI,AXIS,Android,Bangalore,SUCCESS,
14631,2026-09-03 18:48:14.673227,4351.3,UPI,SBI,iOS,Mumbai,SUCCESS,
40650,2026-09-03 18:48:17.673227,5955.68,UPI,SBI,Web,Mumbai,SUCCESS,
12667,2026-09-03 18:48:17.673227,2055.55,UPI,HDFC,iOS,Pune,SUCCESS,
45858,2026-09-03 18:48:19.673227,513.0,UPI,KOTAK,Web,Bangalore,SUCCESS,
37818,2026-09-03 18:48:20.673227,1349.03,UPI,SBI,Web,Delhi,SUCCESS,
35390,2026-09-03 18:48:21.673227,1930.65,NETBANKING,AXIS,Web,Pune,SUCCESS,
23193,2026-09-03 18:48:21.673227,1213.19,CARD,SBI,Android,Delhi,SUCCESS,
30978,2026-09-03 18:48:22.673227,1467.02,CARD,SBI,Android,Bangalore,SUCCESS,
32583,2026-09-03 18:48:25.673227,969.23,CARD,ICICI,Android,Mumbai,FAILED,TIMEOUT
19565,2026-09-03 18:48:25.673227,681.32,UPI,AXIS,Web,Pune,SUCCESS,
16223,2026-09-03 18:48:33.673227,500.04,UPI,HDFC,iOS,Delhi,SUCCESS,
13415,2026-09-03 18:48:33.673227,1942.14,UPI,KOTAK,Android,Bangalore,SUCCESS,
15915,2026-09-03 18:48:35.673227,638.33,UPI,SBI,iOS,Delhi,FAILED,BANK_DECLINE
3000,2026-09-03 18:48:35.673227,498.76,UPI,AXIS,Android,Delhi,SUCCESS,
27837,2026-09-03 18:48:39.673227,927.99,UPI,HDFC,Web,Bangalore,SUCCESS,
24065,2026-09-03 18:48:39.673227,1795.93,NETBANKING,KOTAK,Web,Delhi,SUCCESS,
11676,2026-09-03 18:48:41.673227,1386.94,CARD,SBI,Android,Delhi,FAILED,INSUFFICIENT_FUNDS
41619,2026-09-03 18:48:43.673227,781.83,CARD,ICICI,iOS,Hyderabad,SUCCESS,
6297,2026-09-03 18:48:46.673227,1190.47,NETBANKING,SBI,Android,Hyderabad,SUCCESS,
6440,2026-09-03 18:48:50.673227,505.83,CARD,KOTAK,Web,Hyderabad,SUCCESS,
22655,2026-09-03 18:48:51.673227,1768.8,UPI,SBI,Android,Mumbai,SUCCESS,
5635,2026-09-03 18:48:51.673227,284.83,UPI,KOTAK,Android,Hyderabad,SUCCESS,
40200,2026-09-03 18:48:52.673227,899.96,UPI,SBI,Web,Bangalore,SUCCESS,
3847,2026-09-03 18:48:55.673227,1629.64,UPI,ICICI,iOS,Delhi,FAILED,TECHNICAL_ERROR
16025,2026-09-03 18:48:57.673227,3059.57,NETBANKING,HDFC,iOS,Delhi,SUCCESS,
37685,2026-09-03 18:49:07.673227,561.18,UPI,SBI,iOS,Delhi,SUCCESS,
23890,2026-09-03 18:49:08.673227,3481.23,UPI,HDFC,Web,Delhi,SUCCESS,
36602,2026-09-03 18:49:10.673227,1030.41,UPI,HDFC,Web,Pune,SUCCESS,
28247,2026-09-03 18:49:10.673227,316.61,UPI,SBI,Android,Mumbai,SUCCESS,
30097,2026-09-03 18:49:11.673227,464.0,UPI,ICICI,Android,Mumbai,SUCCESS,
4599,2026-09-03 18:49:12.673227,479.68,UPI,HDFC,Android,Bangalore,SUCCESS,
47482,2026-09-03 18:49:13.673227,965.56,CARD,AXIS,Android,Hyderabad,SUCCESS,
26622,2026-09-03 18:49:16.673227,801.67,UPI,SBI,iOS,Pune,FAILED,TIMEOUT
32536,2026-09-03 18:49:16.673227,312.79,NETBANKING,AXIS,Android,Hyderabad,SUCCESS,
22311,2026-09-03 18:49:17.673227,596.72,UPI,AXIS,Android,Hyderabad,SUCCESS,
16818,2026-09-03 18:49:19.673227,927.99,UPI,KOTAK,Web,Bangalore,SUCCESS,
34250,2026-09-03 18:49:23.673227,1023.63,NETBANKING,ICICI,Android,Delhi,SUCCESS,
42727,2026-09-03 18:49:24.673227,1612.0,UPI,ICICI,iOS,Bangalore,SUCCESS,
6667,2026-09-03 18:49:28.673227,1379.11,NETBANKING,AXIS,Android,Mumbai,SUCCESS,
49314,2026-09-03 18:49:29.673227,10840.07,CARD,AXIS,Web,Pune,SUCCESS,
32636,2026-09-03 18:49:29.673227,870.51,CARD,KOTAK,Web,Pune,SUCCESS,
21552,2026-09-03 18:49:30.673227,2366.1,WALLET,KOTAK,Android,Mumbai,SUCCESS,
1529,2026-09-03 18:49:33.673227,285.07,CARD,HDFC,Web,Pune,SUCCESS,
46985,2026-09-03 18:49:33.673227,5397.65,UPI,ICICI,Android,Hyderabad,SUCCESS,
14748,2026-09-03 18:49:34.673227,5451.83,UPI,AXIS,Android,Bangalore,SUCCESS,
29633,2026-09-03 18:49:34.673227,520.01,UPI,SBI,Android,Mumbai,SUCCESS,
10988,2026-09-03 18:49:34.673227,1631.6,UPI,SBI,Android,Hyderabad,SUCCESS,
11890,2026-09-03 18:49:34.673227,1054.94,UPI,HDFC,Android,Pune,SUCCESS,
14500,2026-09-03 18:49:34.673227,902.34,CARD,ICICI,Android,Pune,SUCCESS,
7642,2026-09-03 18:49:36.673227,526.86,UPI,ICICI,iOS,Pune,SUCCESS,
45287,2026-09-03 18:49:38.673227,1304.17,WALLET,KOTAK,Android,Delhi,SUCCESS,
2833,2026-09-03 18:49:39.673227,2113.24,CARD,KOTAK,Android,Bangalore,SUCCESS,
27302,2026-09-03 18:49:39.673227,735.13,CARD,HDFC,iOS,Delhi,SUCCESS,
18732,2026-09-03 18:49:41.673227,1744.56,CARD,ICICI,iOS,Pune,SUCCESS,
35782,2026-09-03 18:49:42.673227,2698.61,UPI,SBI,Android,Pune,SUCCESS,
27053,2026-09-03 18:49:42.673227,3027.22,UPI,SBI,Web,Delhi,SUCCESS,
20323,2026-09-03 18:49:42.673227,1483.0,CARD,AXIS,Web,Hyderabad,SUCCESS,
36634,2026-09-03 18:49:50.673227,1556.11,WALLET,KOTAK,Web,Bangalore,SUCCESS,
30041,2026-09-03 18:49:54.673227,1837.54,UPI,ICICI,Web,Mumbai,FAILED,TIMEOUT
25417,2026-09-03 18:49:57.673227,783.36,UPI,SBI,Android,Pune,SUCCESS,
27062,2026-09-03 18:49:58.673227,477.18,UPI,AXIS,iOS,Delhi,SUCCESS,
43588,2026-09-03 18:50:00.673227,2331.14,NETBANKING,SBI,iOS,Mumbai,SUCCESS,
17003,2026-09-03 18:50:07.673227,2221.87,CARD,HDFC,iOS,Bangalore,SUCCESS,
7492,2026-09-03 18:50:10.673227,520.52,UPI,KOTAK,Android,Hyderabad,SUCCESS,
48030,2026-09-03 18:50:13.673227,1647.17,NETBANKING,AXIS,iOS,Pune,FAILED,BANK_DECLINE
9716,2026-09-03 18:50:14.673227,5290.44,WALLET,ICICI,iOS,Delhi,SUCCESS,
35893,2026-09-03 18:50:15.673227,3370.25,UPI,ICICI,Android,Mumbai,SUCCESS,
39700,2026-09-03 18:50:16.673227,1206.87,UPI,AXIS,Android,Delhi,SUCCESS,
22601,2026-09-03 18:50:17.673227,1226.15,CARD,SBI,Android,Mumbai,SUCCESS,
17756,2026-09-03 18:50:21.673227,1216.02,UPI,AXIS,Android,Pune,SUCCESS,
6917,2026-09-03 18:50:24.673227,709.65,NETBANKING,SBI,Android,Hyderabad,SUCCESS,
2009,2026-09-03 18:50:24.673227,1619.99,UPI,KOTAK,Web,Bangalore,SUCCESS,
38196,2026-09-03 18:50:30.673227,1162.32,UPI,ICICI,Android,Mumbai,SUCCESS,
20565,2026-09-03 18:50:31.673227,1277.46,UPI,AXIS,Web,Hyderabad,SUCCESS,
22367,2026-09-03 18:50:31.673227,3719.74,CARD,HDFC,Web,Mumbai,SUCCESS,
16206,2026-09-03 18:50:32.673227,1416.72,CARD,SBI,iOS,Mumbai,SUCCESS,
34027,2026-09-03 18:50:33.673227,1755.35,UPI,HDFC,Android,Pune,FAILED,INSUFFICIENT_FUNDS
32771,2026-09-03 18:50:39.673227,1224.47,UPI,HDFC,iOS,Delhi,SUCCESS,
12325,2026-09-03 18:50:42.673227,1367.54,NETBANKING,KOTAK,iOS,Delhi,SUCCESS,
19313,2026-09-03 18:50:44.673227,1774.1,CARD,AXIS,Web,Mumbai,SUCCESS,
33629,2026-09-03 18:50:47.673227,484.67,CARD,AXIS,Android,Hyderabad,SUCCESS,
7414,2026-09-03 18:50:48.673227,2159.95,UPI,HDFC,Android,Pune,SUCCESS,
